title,author,condition,price
The Trap,by James Goldsmith,Rare Books,£19.49
Child Upbringing and The New Psychology,by Richard Amaral Howden,Rare Books,£7.49
Politics and the Younger Generation,by A. L. Rowse,Rare Books,£9.29
Death of A Fleet,by P. Schubert & L Gibson,Rare Books,£4.69
Speeches on the Affairs of West Africa and South Africa,by Henry Howard Molyneux,Rare Books,£13.39
Dunshaw: Lancashire Background,by T.W. Pateman,Rare Books,£4.99
The Spy,by Major Charles Gilson,Rare Books,£5.49
Psychology. A Study Of Mental Life.,by Robert S. Woodworth,Rare Books,£4.99
The Essentials of Psychology for Student Teachers,by Arthur Herbert Allsopp,Rare Books,£7.39
The Book Of The Gun,by Harold L Peterson,Rare Books,£9.09
The Sky Suspended. the Story Of the Battle Of Britain.,by Drew Middleton,Rare Books,£21.59
Max Weber and German Politics: a Study in Political Sociology,by J.P.Mayer,Rare Books,£14.69
Captive In Korea,by Philip Deane,Rare Books,£20.69
The Battle of Kohima (Great Battles of the Modern World),by Arthur Swinson,Rare Books,£20.69
The Pan Book Of Etiquette And Good Manners,by Sarah Maclean,Rare Books,£8.89
Into Battle 1914-1918,by Ernest Parker,Rare Books,£12.89
Citizens’ Britain: A Radical Agenda for the 1990s,by Paddy Ashdown,Rare Books,£8.49
The Red Badge of Courage,by Stephen Crane,Rare Books,£9.49
The Subnormal Mind,by Cyril Burt,Rare Books,£12.29
Two Lives of Brian: From Policing to Politics,by Brian MacKenzie,Rare Books,£10.99
Tory Democracy,by Henry Cavendish Bentinck,Rare Books,£8.49
When Black and White Make Green : The Next Evolution in Business and Race,by M. J. Gravely,Rare Books,£9.29
Intimacies in Canadian Life and Letters,by Thomas O'Hagan,Rare Books,£30.89
Unmarried Fathers,by Dulan Barber,Rare Books,£17.69
Society And The Advancement Of Natural Knowledge,by Harold Himsworth,Rare Books,£8.29
Fundamentals of Child Study; a Discussion of Instincts and Other Factors in Human Development,by Edwin A. Kirkpatrick,Rare Books,£12.19
'Sound Barrier': The Story of High Speed Flight,"by Neville Duke, Edward Lanchbery",Rare Books,£6.89
A Dictionary of Psychology,by James Drever,Rare Books,£4.79
Battler Britton Book 2,by Robert Hereward Britton,Rare Books,£14.99
Coronel and the Falklands,by Geoffrey Bennett,Rare Books,£5.19
Soldiering On: The Australian Army At Home And Overseas,by Various,Rare Books,£8.69
Half-Angels,by Elisabeth Montefiore,Rare Books,£5.49
Life In Other Homes,by L. Edna Walter,Rare Books,£11.19
Fighter Command 1936-1968,by Chaz Bowyer,Rare Books,£4.79
A History of The War,by H. C. O'Neill,Rare Books,£8.79
Malta At Bay,by R. Leslie Oliver,Rare Books,£9.59
The Confessions of A Capitalist,by Ernest John Pickstone Benn,Rare Books,£17.89
Prelude To Suez,by Colonel Robert Hornby,Rare Books,£7.49
The War That Churchill Waged,by Lewis Broad,Rare Books,£6.89
An Approach to Sanity: A Study of East-West Relations,by Field Marshal Montgomery,Rare Books,£6.49
Russia Cannot Win,by Charles Fowler,Rare Books,£6.09
With Pennants Flying. The Immortal Deeds Of The Royal Armoured Corps,by David Masters,Rare Books,£5.29
Three Weeks to a Better Memory,by Brendan Byrne,Rare Books,£9.99
Great Democrats,by A. Barratt Brown (ed.),Rare Books,£6.79
The Marne Campaign,by Major F.E. Whitton,Rare Books,£8.79
Tobruk,by Peter Rabe,Rare Books,£3.99
"Nothing to Fear: The Selected Addresses of Franklin D. Roosevelt, 1932-1945",by Franklin D. Roosevelt,Rare Books,£4.89
Ragman's City,by Boris Simon,Rare Books,£5.79
The War and the Churches,by Joseph McCabe,Rare Books,£8.39
Wilson: The New Freedom,by Arthur Stanley Link,Rare Books,£9.39
Battle for Britain Sixteen Weeks That Changed the Course of History,by R.W. Clark,Rare Books,£4.59
Conduct of Parliamentary Elections,by The Labour Party,Rare Books,£5.29
Irish Books and Irish People,by Stephen Gwynn,Rare Books,£7.49
The Science of Dreams,by Ewin Diamond,Rare Books,£4.29
Psychoanalytical Method And The Doctrine Of Freud: Vol. II - Discussion.,by Roland Dalbiez,Rare Books,£5.89
Moscow,by Theodor Plievier,Rare Books,£4.79
Romanifesto: Modern Lessons from Classical Politics,by Asa Bennett,Rare Books,£6.89
Emotion and Delinquency: A Clinical Study of Five Hundred Criminals in the Making,by L.Grimberg,Rare Books,£9.39
The Story of Sea Warfare,by David Divine,Rare Books,£6.99
Czechoslovakia and Socialism,"by Bertrand Russell, Et Al.",Rare Books,£22.19
Anatole France: The Politics of Skepticism,by Carter Jefferson,Rare Books,£6.99
Political Dialogues,by Maurice Cranston,Rare Books,£7.99
In Cap and Gown; Three Centuries of Cambridge Wit,by Charles Whibley (ed.),Rare Books,£7.99
A Salute to America: Vitality Freedom and Gaiety,by John Buchanan,Rare Books,£9.39
The Wander Woman's Playbook: My Habits for Becoming Unstoppable,by Anna Kuusela,Rare Books,£4.99
Brambletye House or Caveliers and Roundheads: Vol. VI & VII,by Smith,Rare Books,£15.29
Army Without Guns,by Cyril Barnes,Rare Books,£5.39
Cassino: Portrait of A Battle,by Fred Majdalany,Rare Books,£5.99
A Nuremberg Moon,by John Chamberlain,Rare Books,£10.39
The Sociology of Education,by P.W.Musgrave,Rare Books,£7.99
Three Soldiers,by John Dos Passos,Rare Books,£10.09
"The Great War at Sea: a History of Naval Action, 1914-18",by A.A.Hoehling,Rare Books,£6.99
British Sailing Warships,by J. J. Colledge,Rare Books,£7.19
August 1914,by Aleksandr Solzhenitsyn,Rare Books,£7.69
The Naval War in the West: The Raiders,by Trevor Nevitt Dupuy,Rare Books,£7.29
Take or Destroy!,by John Harris,Rare Books,£4.59
Western Europe Since 1945: A Short Political History,by Derek W Urwin,Rare Books,£7.59
Towards my Neighbour,by C. R. Hewitt,Rare Books,£7.39
The Physiology Of Faith And Fear,by William S.Sadler,Rare Books,£17.89
Jonathan and His Continent,"by Max O'Rell, Jack Allyn",Rare Books,£7.99
Foreign Policy and Our Daily Bread,by Norman Angell,Rare Books,£14.39
Love is,by Martha Everds,Rare Books,£10.09
With Napoleon in Russia 1812,by H A Vossler,Rare Books,£9.99
The Modern History Ceylon,by E.F.C. Ludowyk,Rare Books,£24.09
Psychology,by Wilbert James McKeachie,Rare Books,£8.49
The Challenge of Socialism (British Political Tradition Series),by Henry Pelling (ed.),Rare Books,£10.59
"The Fifteen Decisive Battles of the World, From Marathon to Waterloo",by Sir Edward Creasey,Rare Books,£9.99
The Armchair Esquire,by Arnold Gingrich and L Rust Hills (eds.),Rare Books,£6.59
Modern Russia,by J.F. Long,Rare Books,£7.39
The Cornerstones: A Conversation in Elysium,by Eric Linklater,Rare Books,£6.09
Can We Abolish War?,by Herman Bernstein,Rare Books,£17.89
Liberty,by Everette Dean Martin,Rare Books,£7.99
The Dilemma of British Defense: The Imbalance between Commitments and Resources,by Walter Goldstein,Rare Books,£7.19
Return of the Tiger,by Brian Connell,Rare Books,£7.39
Government of Britain,"by Harold Plaskitt, Percy Jordan",Rare Books,£6.69
"Nuclear Politics: British Experience with an Independent Strategic Force, 1939-70",by Andrew J. Pierre,Rare Books,£10.49
Einer Gegen England,by Ernst Carl,Rare Books,£7.79
"Belgium, Under the German Occupation; Volume I",by Brand Whitlock,Rare Books,£11.99
Europa In Limbo,by Robert Briffault,Rare Books,£6.69
The Betrayal. Being A Record Of Facts Concerning Naval Policy And Adminstration From The Year 1902 To The Present Time,by Beresford,Rare Books,£9.99
"Press, Platform And Parliament",by Spencer Leigh Hughes,Rare Books,£7.99
Politics of Afghanistan (South Asian Political Systems S.),by Richard S. Newell,Rare Books,£7.99
Where Love Is - The Fostering Of Young Children,by Josephine Balls,Rare Books,£16.49
The History of the Great European War: Vol. II,by W. Stanley Macbean Knight,Rare Books,£6.69
Playwrights' Progress: Patterns of Postwar British Drama,by Colin Chambers,Rare Books,£12.69
American Politics: A Study in Political Dynamics,by Peter H. Odegard,Rare Books,£17.99
Psychotherapy and Child Development,by Jean Biggar,Rare Books,£16.29
"Teacher, Pupil and Task: Elements of Social Psychology applied to Education",by O.A. Oeser (ed),Rare Books,£7.39
Old Soldiers Never Die,by Wolf Mankowitz,Rare Books,£12.99
The Glory of Parliament,by Harry Boardman,Rare Books,£5.89
French-English Dictionary of Military Terms and of Other Terms Useful to Officers,by Various,Rare Books,£9.89
The Progressive Movement,by B. P. De Witt,Rare Books,£12.39
"Social Stratification, Class in America",by Harold M. Hodges,Rare Books,£9.99
The Falklands War,by Michael Parsons,Rare Books,£7.19
Geography of World Affairs,by J.P. Cole,Rare Books,£4.59
Measuring Intelligence; a Guide to the Administration of the New Revised Stanford-Binet Tests of Intelligence,by Lewis M. Terman,Rare Books,£14.29
"The Law of Population: A Treatise in 6 Books in Disproof of the Superfecundity of Human Beings & Developing the Real Principle of Their Increase, Vol 2",by M. T. Sadler,Rare Books,£5.09
Housing Before the War & After,by M. J. Elsas,Rare Books,£4.59
American City Politics,by P. J. Madgwick,Rare Books,£4.59
The Neuropsychology of Development,by Robert L Isaacson,Rare Books,£5.49
Officers and Gentlemen,by Evelyn Waugh,Rare Books,£3.99
The Essential Lippman - A Political Philosophy for Liberal Democracy,by Clinton Rossiter and James Lare (Ed.),Rare Books,£13.19
Presidential Influence and Environmental Policy: 307 (Bio-Bibliographies in Music),by Robert A. Shanley,Rare Books,£20.39
Poverty: America's Enduring Paradox: A History of the Richest Nation's Unwon War,by Sidney Lens,Rare Books,£7.49
The Communism of Mao Tse-tung,by Arthur A.Cohen,Rare Books,£5.69
"Winners And Losers: Campaigns, Candidates, And Congressional Elections",by Stuart Rothenberg,Rare Books,£8.59
Getting Along With People: A Guide to Personal Success,by M.Wright,Rare Books,£10.79
"School-Age Mothers; Problems, Programs and Policy","by Lorraine V. Klerman, James F. Jekel",Rare Books,£7.29
No Alternative: Israel Observed,by D. R. Elston,Rare Books,£5.99
Population Processes in Social Systems,by J.M. Beshers,Rare Books,£5.99
Max Weber: An Intellectual Portrait (Heinemann Books On Sociology),by Reinhard Bendix,Rare Books,£12.99
The War Pilgrim,by J. Jorgensen,Rare Books,£6.69
Modern British Politics (Society Today & Tomorrow S.),by Samuel H. Beer,Rare Books,£5.19
Keep the Memory Green,"by Lt.-Col. Ewan Butler, Major J. Selby Bradford",Rare Books,£5.09
La Guerre De Troie N'Aura Pas Lieu),by Jean Giraudoux,Rare Books,£5.99
"Those Americans, a Travelogue","by N.N. Mikhalov, Z.V. Kossenko",Rare Books,£8.59
"Praelections Delivered Before The Senate Of The University Of Cambridge 25, 26, 27 January 1906",by Various,Rare Books,£14.39
The American Heritage Vol 2,by Various,Rare Books,£6.99
The American Heritage Vol. 1,by Various,Rare Books,£7.59
The Saturday Book: Fifth Year,by Leonard Russell,Rare Books,£5.99
The Social Science of Organizations - Four Perspectives,by Harold J. Leavitt (Ed.),Rare Books,£7.49
Anatomy Of A Moral: The Political Essays of Milovan Djilas,by Abraham Rothberg (edit).,Rare Books,£16.39
"Keep the Memory Green; The First of Many, France 1939-40","by Lt.-Col. Ewan Butler, Major J. Selby Bradford",Rare Books,£5.09
The Cameron Highlanders,by Lauchlan Maclean Watt,Rare Books,£14.39
Key Problems of Sociological Theory,by John Rex,Rare Books,£7.59
Housing in Transition; A Case Study in the City of Lancaster 1958-1962,by J.B. Cullingworth,Rare Books,£8.59
The Prospects for Communist China,by W. W. Rostow,Rare Books,£7.39
Impatient Giant: Red China Today,by Gerald Clark,Rare Books,£5.09
Invasion,by David Howarth,Rare Books,£5.09
Political Behavior. A Reader in Theory and Research,by H.Eulau Et Al,Rare Books,£12.09
Keynes and After (Pelican originals),by Michael Stewart,Rare Books,£4.49
"The Great Offensive, The Strategy of Coalition Warfare",by Max Werner,Rare Books,£4.89
Face to Face with China,by Harold B.Rattenbury,Rare Books,£12.19
Cornish Seafarers,by A K Hamilton Jenkin,Rare Books,£23.99
My Country and My People,by Lin Yutang,Rare Books,£24.19
Baby & Child Care,by Dr. Benjamin Spock,Rare Books,£15.99
Psychological Commentaries on Gurdjieff & Ouspensky Volume I,by Maurice Nicoll,Rare Books,£28.89
The Navy of To-Day,by Lieut-Commander Kenneth Edwards,Rare Books,£11.99
Outlines of Psychology,by Harald Hoffding,Rare Books,£11.99
Psychology: The Study of Behaviour,by William McDougall,Rare Books,£11.99
Mountain and Flood: The History of the 52nd (Lowland) Division 1939-1946,by George Blake,Rare Books,£23.09
"Politics in the Soviet Union, 7 Cases",by Alexander Dallin (Ed.),Rare Books,£11.99
Armies on Wheels,by S.L.A. Marshall,Rare Books,£32.99
Guns Of Cape Ann: The Story Of The Immortal Battle Between The Shannon And The Chesapeake.,by Kenneth Poolman,Rare Books,£9.99
The Origins Of The Second World War,by A. J. P. Taylor,Rare Books,£19.19
The Supreme Command 1914-1918 Volume One,by Lord Hankey,Rare Books,£25.99
The Geography of Modernization in Kenya,by Edward W Soja,Rare Books,£11.39
Battles & Battlefields,by David Scott Daniell,Rare Books,£12.29
Where Eagles Dare,by Alistair MacLean,Rare Books,£12.49
Cultural Evolution,by Charles A. Ellwood,Rare Books,£45.99
The Price of Glory,by Alistair Horne,Rare Books,£20.99
The Cruiser,by Warren Tute,Rare Books,£32.49
"Europe Without Baedeker: Sketches, Among The Ruins Of Italy, Greece & England.",by Edmund Wilson,Rare Books,£20.99
The New Class: An Analysis of the Communist System,by Milovan Djilas,Rare Books,£11.99
Gold-Dust and Ashes - The Romantic Story Of The New Guinea Goldfields,by Ion L. Idriess,Rare Books,£14.89
Heinrich von Kleist als Politischer Dichter,by Hans M. Wolff,Rare Books,£22.99
Bring out the Magic in your Mind,by Al Koran,Rare Books,£16.99
Politics in the United States: Readings in Political Parties and Pressure Groups,by Henry A. Turner,Rare Books,£9.99
Legionnaire - Life with the Foreign Legion Cavalry,by Jacques Weygand,Rare Books,£15.09
German Parliaments,by Stephen King-Hall,Rare Books,£9.99
Tanganyika: The Making of a Nation,by Unstated,Rare Books,£25.29
Crime in India,by Sir Cecil Walsh,Rare Books,£37.99
Psycho-Analysis and the Unconscious,by D.H.Lawrence,Rare Books,£16.39
The Seven Keys to Colour Healing,by Roland Hunt,Rare Books,£30.59
Japanese and Russian Aircraft of World War Two,by Kenneth G Munson,Rare Books,£7.39
The Modern Mind,by Michael Roberts,Rare Books,£12.99
Marriage and Family Life in Ugaritic Literature,by A.van Selms,Rare Books,£9.99
Infantry Training. Training and War 1937,by Unstated,Rare Books,£16.69
English Local Government Vol.I - The Parish and the County,by Sidney & Beatrice Webb,Rare Books,£22.69
The Stolen Cruiser,by Guy Dempster,Rare Books,£16.79
Lectures on Confitioned Reflexes Volume Two: Conditioned Reflexes and Psychiatry,by Ivan Petrovitch Pavlov,Rare Books,£29.99
Up Periscope,by David Masters,Rare Books,£11.99
Alms for Oblivion,by Peter Kemp,Rare Books,£9.99
The Ego and the ID,by Sigmund Freud,Rare Books,£15.39
Take or Destroy!: A Novel of Alamein,by John Harris,Rare Books,£14.49
Racial Minorities (Fontana Books 3047L),by Michael Banton,Rare Books,£6.39
Flames In The Sky,by Pierre Clostermann,Rare Books,£14.99
Conscience of the Revolution,by Robert Vincent Daniels,Rare Books,£12.49
Political Development of Tanganyika,by J.Clagett Taylor,Rare Books,£25.49
Tanker Fleet: The War Story Of The Shell Tankers And The Men Who Manned Them,by Stanton Hope,Rare Books,£45.99
Journals of the House of Lords Volume CXXXIV,,Rare Books,£18.89
Sociology,by M.Ginsberg,Rare Books,£7.39
International Communism and World Revolution: History & Methods,by Gunther Nollau,Rare Books,£7.39
A Nation of Sheep,by William Lederer,Rare Books,£6.19
History of Intellectual Development Vol III,by J. B. Crozier,Rare Books,£14.79
The Dam Busters,by Paul Brickhill,Rare Books,£17.59
Dynamic Psychology,by R. S. Woodworth,Rare Books,£13.49
The History of the Conspiracy of Catiline and of The Jugurthine War,by Caius Crispus Sallustius,Rare Books,£37.39
Life and Culture of Poland,by Waclaw Lednicki,Rare Books,£14.19
Men at War: the Best War Stories of All Time,by Fred Urquhart,Rare Books,£8.39
Onwards to Victory War Speeches,by Winston S. Churchill,Rare Books,£7.39
The Tall Man,by A.M.Harris,Rare Books,£4.69
Britain and The Stuarts,by D. L. Farmer,Rare Books,£7.39
A Stag Party with 'Men Only',,Rare Books,£9.49
Development of the Guided Missile,by Kenneth W Gatland,Rare Books,£19.09
