title,author,condition,price
Continuing Mathematics (Working Paper 2),"by A.G. Howson, M.R. Eraut",Rare Books,£4.99
Words In Our Time,by Ivor Brown,Rare Books,£5.89
"The Age of Elegance, 1812-1822",by Arthur Bryant,Rare Books,£6.59
"Craft and Character: Texts, Method, and Vocation in Modern Fiction",by M. D. Zabel,Rare Books,£6.09
Statistics for Professional Students,by R.L.A. Holmes,Rare Books,£10.29
Perspectives in Ornithology: Essays Presented for the Centennial of the American Ornithologists' Union,"by A.H. Brush, G.A. Clark (ed.)",Rare Books,£11.09
"The Craft of Prose. A Course in the Critical Appreciation of Prose, Etc",by A. F. Scott,Rare Books,£8.09
Aims and Methods in the Study of Vegetation,"by A.G. Tansley, T.F. Chipp (ed.)",Rare Books,£13.09
Indian Women,by N. Desai and V. Patel,Rare Books,£7.49
A Guide to the Business World: With Summaries,by Ronald Packman,Rare Books,£5.39
Microfilms of Newspapers and Journals For Sale 1985-86,by Unstated,Rare Books,£7.89
Winchester College 1884-1934: a Register,by Maxwell Studdy Leigh,Rare Books,£25.39
Unpublished London Diaries,by Heather Creaton,Rare Books,£8.99
Yorkshire Who's Who,by None Stated,Rare Books,£19.89
A Manual of Cataloguing and Indexing,by John Henry Quinn,Rare Books,£21.89
"The GWR Stars, Castles & Kings. Part 1: 1906 - 1930. David & Charles Locomotive Monographs.",by O.S.Nock.,Rare Books,£8.39
"Art at Auction 1968-69, the year at Sothebys and Parke-Bernet.",by Wilson P. Editor.,Rare Books,£8.39
"The Quarterly Who's Who and Record: Third Quarter, 1934.",by Edward Martell (edit).,Rare Books,£13.69
Facts and How to Find Them - a Guide to Sources of Information and to the Method of Systematic Research,by Wm. A. Bagley,Rare Books,£6.99
Wit of Sir Winston,by Winston S.Churchill,Rare Books,£13.49
Human Security: Some Reflections,by W. E. Blatz,Rare Books,£19.59
The New Cambridge Bibliography of English Literature Vol 5,by J. D. Pickles,Rare Books,£7.89
Catalogue of Cambridge Portraits,by J.W. Goodison,Rare Books,£21.49
Teach Yourself Commercial Correspondence,by F. Addington Symonds,Rare Books,£9.89
Cataloguing Rules: Author and Title Entries,by Unstated,Rare Books,£13.49
Structure of Molecules and The Chemical Bond,by Y K Syrkin & M E. Dyatkina,Rare Books,£11.99
Ford Commercial Vehicles,by J. W. Sanderman,Rare Books,£9.99
Introducing Coarse Fishing,by Pat Butler and Reg Grove,Rare Books,£7.09
The Art of Chalk Stream Fishing,by C. F. Walker,Rare Books,£10.79
Water And Life,by Lorus & Margery Milne,Rare Books,£8.49
Life in Fresh Water,by E.S.Brown,Rare Books,£7.69
Germany and The Germans,by Eugen Diesel,Rare Books,£13.59
A Manual for Small Yachts,by Commander R.D.Graham,Rare Books,£11.99
Report On Secondary Education In Liverpool: Including The Training Of Teachers For Public Elementary Schools,by Michael E. Sadler,Rare Books,£11.99
"Introduction to the Literature of Europe In the 15th, 16th, and 17th Centuries Vol. I",by Henry Hallam,Rare Books,£16.09
Further Memories,by R. L. Stevenson,Rare Books,£7.89
Television Measuring Equipment,by None Stated,Rare Books,£6.99
The Book of Flight,by Kenneth M. King,Rare Books,£7.89
Stable Wise.,by S.D.Goldschmidt,Rare Books,£7.59
Younger Characters Of Dickens,by J.C. Stobart & B.C. Gibson,Rare Books,£7.59
Staining and Polishing,by Unstated,Rare Books,£10.59
The Locomotive: Diesel and Electric,by David Carey Jr.,Rare Books,£6.99
A Survey of English Literature 1780-1830 Vol. II,by Oliver Elton,Rare Books,£7.99
The Activity of Children,by P.M. Pickard,Rare Books,£7.59
Bob The Binder's Progress,by Unstated,Rare Books,£7.39
Walkabout's Australia,by A.T. Bolton,Rare Books,£9.99
Post-Truth,by Evan Davis,Rare Books,£8.79
Teaching the Child to Read,by Guy Loraine Bond,Rare Books,£9.99
To See and to Hear,by C. Leslie Thomson,Rare Books,£17.99
British Nesting Birds and Their Eggs,by N. Barrie Hodgson,Rare Books,£7.19
Death Duty Mitigation,by H. D. Argent,Rare Books,£7.79
Ianthe Cruises: Ushant-Gironde,by H.J. Hanson,Rare Books,£5.99
Practical Housecraft,by A.M.Atkinson,Rare Books,£6.39
The Leafy Woodlands,by Cecily Marianne Rutley,Rare Books,£6.19
Concise Practical Surveying,by W. G Curtin,Rare Books,£8.39
From Concord to Dissent,by Paul J. Korshin,Rare Books,£6.89
The Astronomical Ephemeris For The Year 1962,,Rare Books,£26.89
The Mentality of Apes,by Wolfgang Kohler,Rare Books,£17.69
"Heat: Cooking, Heating and Hot Water in Low Cost Houses",by Unstated,Rare Books,£7.19
The Mentality of Apes,by Wolfgang Kohler,Rare Books,£17.69
"Heat: Cooking, Heating and Hot Water in Low Cost Houses",by Unstated,Rare Books,£7.19
Y Testament Newydd,by Albert Barnes,Rare Books,£22.29
The New Morality,by G. E. Newsom,Rare Books,£8.39
BR Diesels in the Landscape,by Derek Cross,Rare Books,£13.09
The French Language,by A.Ewert,Rare Books,£6.99
De Senectute,by Cicero,Rare Books,£11.39
Aussie English,by John O'Grady,Rare Books,£6.99
YOU Are The BRAND: PR Secrets To Fast-Track Your Visibility and Sky-Rocket Your Success,by Janey Lee Grace,Rare Books,£5.89
Practical Fly-Tying,by T. R. Henn,Rare Books,£7.39
1967 Annual Report: Conference on Electrical Insulation and Dielectric Phenomena,by None Stated,Rare Books,£10.89
"British Locomotives, Their History, Construction, and Modern Development",by C. J. Bowen Cooke,Rare Books,£7.59
Merchandising for Tomorrow (Marketing S.),by E.B.Weiss,Rare Books,£11.59
The Bacon - Shakespeare Anatomy,by W. S. Melsome,Rare Books,£6.99
We Piano Teachers,by Victor Booth,Rare Books,£8.09
Organization & Management in Industry & Business,by William B. Cornell,Rare Books,£13.69
Modern Reading 13,by Reginald Moore (ed.),Rare Books,£4.99
Modern Reading 8,by Reginald Moore (ed.),Rare Books,£4.99
Every Man In His Humour,by Ben Jonson,Rare Books,£6.99
The Essential Guide to Your Prep School Journey (Head Teacher in Your Pocket),by Merinda D'Aprano,Rare Books,£4.59
The Family And Marriage In Britain: An Analysis And Moral Assessment,by Ronald Fletcher,Rare Books,£4.49
Janus In The Doorway,by Douglas Guthrie,Rare Books,£6.89
Introducing Dogs,by Erich Tylinek,Rare Books,£6.29
The Future of Housing Benefits,by Peter Kemp (Ed.),Rare Books,£4.19
Companion to Opera,by D Brook,Rare Books,£6.79
The Bride's Book,by Dorothy Stote,Rare Books,£6.99
"The Importance of Being A Wit, The Insults of Oscar Wilde",by Maria Leach,Rare Books,£7.79
Studies In The Middle Way,by Christmas Humphreys,Rare Books,£11.39
Rhinoceros Success,by Scott Alexander,Rare Books,£7.29
Alphabets an Introduction,by Laurence Scarfe,Rare Books,£15.19
Nineteenth Century Essays,by George Sampson (ed.),Rare Books,£15.39
A Key to Motoring,by Sir Malcolm Campbell,Rare Books,£23.19
The Enemies of Timber,"by Claude Sisley, E. Austin Hilditch",Rare Books,£4.59
Contina Guide,by W. D Emanuel,Rare Books,£5.39
Everyone's Book of the Weather,by Aeneas Francon Williams,Rare Books,£7.19
The Role Of The Managing Director,by George Copeman,Rare Books,£6.99
The Oberver's Book of Aircraft,by William Green (Compiler),Rare Books,£6.89
Grand Turk,by Wilfred T F Castle,Rare Books,£6.99
Dramatis Personae. A Retrospective Show.,by John Mason Brown,Rare Books,£6.89
Literature and Western Man,by J.B. Priestley,Rare Books,£7.79
Words and Ways of American English,by Thomas Pyles,Rare Books,£14.39
The Eton Register Part III: 1862 - 1868,by Old Etonian Assocation (),Rare Books,£11.39
The Eton Register Part VI 1889-1899,by Anon,Rare Books,£13.89
The National Trust: A Record of Fifty Years' Achievement,by James Lees Milne (Ed.),Rare Books,£7.39
A History of English Versification,by Jakob Schipper,Rare Books,£9.99
Old English Literature: A Select Bibliography,by Fred C Robinson,Rare Books,£7.59
A Treatise on Mathematics as Applied to the Constructive Arts,by Francis Campin,Rare Books,£16.79
A Guide to Book Review Citations: A Bibliography of Sources,by Ricard A. Gray,Rare Books,£7.79
Cassell's New Compact German-English English-German Dictionary,by H-C Sasse and J Horne,Rare Books,£8.79
Voyagers All!: The Story Of The Ships.,by G.H. Eastman,Rare Books,£7.59
The Junior Bird-Watcher,by E. Fitch Daglish,Rare Books,£6.79
On Studying Singing,by Serguis Kagen,Rare Books,£5.29
"Principles of Modern Building : Volume I : Walls, Partitions and Chimneys.",by R. Fitzmaurice,Rare Books,£7.79
Les Monuments Antiques De Ravenne,by Giuseppe Bovini,Rare Books,£9.59
A Bibliography of Arthur Waley.,by Francis A. Johns,Rare Books,£6.99
Fireside Science,by Sir E. Ray Lankester,Rare Books,£5.99
Verdens Litteraturen: Forste Bind,by Niels Moller,Rare Books,£21.99
"Water Off a Duck's Back: How to Deal with Frustrating Situations, Awkward, Exasperating and Manipulative People and... Keep Smiling!",by Jon Lavelle,Rare Books,£6.89
Old School Ties: Educating for Empire and War,by John Oakes & Martin Parsons,Rare Books,£5.89
Wings In Your Future,by Leo Schneider and Maurice U Ames,Rare Books,£9.79
Verbal Learning,by John Jung,Rare Books,£8.79
"The British Shipbuilding Compendium: the Buyers' Guide to British Shipbuilding, Marine Engineering, Repairing, Ship and Shipyard Equipment",by None Stated,Rare Books,£11.19
"Practical Metallurgy and Assaying: a Text-Book for the use of Teachers, Students and Assayers.",by Arthur H. Hiorns,Rare Books,£10.19
Applications of O & M,by G.E. Milward (Ed.),Rare Books,£7.69
By Bill Scull Soaring Across Country,by Bill Scull,Rare Books,£34.79
"Junius, Including Letters By The Same Author Under Other Signatures To Which Are Added His Confidential Correspondence With Mr.wickes And His Private Letters To Mr.H.S.woodfall",by Junius,Rare Books,£15.09
Self-Help: House Repairs Manual (Penguin Handbooks),by Andy Ingham,Rare Books,£5.79
Pottery In The Ancient World,by Desmond Eyles,Rare Books,£6.39
The Afghan Handbook,by Clifford L. B. Hubbard,Rare Books,£5.39
Where Is It?,by S. Johnson,Rare Books,£6.19
Charterhouse 1611-1895 in Pen and Ink by C. R. B. Barrett,by C. R. B. Barrett,Rare Books,£4.79
Locational Analysis in Human Geography,by Peter Haggett,Rare Books,£5.09
"Evaporating, Condensing And Cooling Apparatus: Explanations, Formulae And Tables For Use In Practice",by Eugen Hausbrand,Rare Books,£12.29
The Furniture Collector,by E W Gregory,Rare Books,£5.79
The Fixed Spool Reel,by Peter Tombleson,Rare Books,£4.09
Get Happy!: The Essential Daily Guide To A Happier Life.,by Jo Howarth,Rare Books,£4.69
General Catalogue Of Moore's Modern Methods,by None stated,Rare Books,£6.89
Fisherman's Manual: Fish and How to Catch Them,by J P Moreton & W A Hunter,Rare Books,£8.39
"New Cyclopædia of Prose Illustrations,: Adapted to Christian Teaching (Foster's Cyclopædias)",by Elon Foster,Rare Books,£7.49
How to Make a Woollen Mill Pay,by John Mackie,Rare Books,£8.69
"Mirror, Mirror on the Wall",by Hauser,Rare Books,£7.99
Permanence of Yeats,by Unstated,Rare Books,£4.69
A Guide to the End of the World,by Bill McGuire,Rare Books,£4.89
The Countryman's Weekend Book,by Eric Parker,Rare Books,£4.49
A Living Tradition;: the Background Story of Current Rolls-royce and Bentley Motor Cars,by J. R. Buckley,Rare Books,£4.69
The Kingdom of Manhood,by Horace George Groser,Rare Books,£6.49
I.C.S Reference Library,by Unstated,Rare Books,£9.29
Keeping A Pony,by Jane and Melinda St Clair,Rare Books,£4.19
Radiographic Index,"by Myer Goldman, David Cope, Ronald S. Miller",Rare Books,£5.69
"The Right Way To; Efficient Thinking, Reasoning and Conversation",by Thomas Arthur Ryder,Rare Books,£5.19
Samuel Richardson,by Sheila Kaye-Smith,Rare Books,£7.99
The Owner-Driver's Handbook: How to Drive and Look After Your Car,by David Goodman (Ed.),Rare Books,£4.89
Survey of The Moon,by Patrick Moore,Rare Books,£12.19
England and the World (Our Reading Heritage),"by H.H.Wagenheim, D.G.Kobler & M.Dolkey (Eds.)",Rare Books,£6.49
Freelance Journalism: A Practical Guide,by A K Astbury,Rare Books,£4.69
English as a Foreign Language,by R. A. Close,Rare Books,£4.89
Vegetable Production and Marketing,by Paul Work,Rare Books,£13.99
Stammering and Its Permanent Cure,by Alfred Appelt,Rare Books,£15.49
Akbar,by Laurence Binyon,Rare Books,£6.59
Language-Teaching Games And Contests (Teachers' Library),by W. R Lee,Rare Books,£4.19
Educating One Nation,by John Sharp,Rare Books,£6.09
The Human Search with Teilhard de Chardin,by None Stated,Rare Books,£6.49
The Universal Letter Writer,by Rev. T. Cooke,Rare Books,£11.99
Etymological Geography,by C.Blackie,Rare Books,£17.39
"Nationalism, Liberalism, and Progress",by Ernst B. Haas,Rare Books,£15.49
Casework In Child Care Service,by Noel Timms,Rare Books,£14.09
Think,by William Rodgers,Rare Books,£4.79
Facts for Adults Life Cycle,by Michael Solomons,Rare Books,£9.49
The Boys Book of the Earth Beneath Us,by G. Buescher,Rare Books,£5.39
Beiträge Zur Assyriologie Und Semitischen Sprachwissenschaft Erster Band,by Friedrich Delitzsch & Paul Hart,Rare Books,£18.19
The Amateur's Guide to Architecture,by S. Sophia Beale,Rare Books,£5.99
The Samuel Butler Collection at Saint John's College Cambridge,"by Henry Festing Jones, A.T. Bartholomew",Rare Books,£9.39
Into an Old Room ~ The Paradox of E. Fitz-Gerald,by Peter De Polnay,Rare Books,£6.99
Essays Presented to C. G. Seligman,"by E. E. Evans-Pritchard, et al. (Ed.)",Rare Books,£9.99
Edible Pleasures: A Textbook of Aphrodisiacs,by Lana Citron,Rare Books,£7.69
How Place-Names Began,by Matthews,Rare Books,£15.39
15 Essays in Half-Tone,by Cole Bowen,Rare Books,£7.19
My Book of Ships,by Cecil J. Allen,Rare Books,£7.39
Management Planning for Data Processing,by Dick H. Brandon,Rare Books,£9.49
Self-Knowledge; a Treatise Showing the Nature and Benefit of That Important Science,by John Mason,Rare Books,£28.29
Famous Harbours of the World,by Peter Kemp,Rare Books,£9.39
The Nations Sea Fish Supply Being the Buckland Lectures for 1936,by E. Ford,Rare Books,£9.39
The Fifties,by J.Montgomery,Rare Books,£7.39
My Sunday Best: 101 Curious Contemplations on Modern Life - The Telegraph (Telegraph Books),by Oliver Pritchett,Rare Books,£8.09
The Practical Instruction Handbooks Volume 1,by Ed. Arthur B. Neal,Rare Books,£8.09
Handbooks Of European National Dances: Dances Of Sweden.,by Erik Salven,Rare Books,£7.59
Ski Pointers by the Experts,by None Stated,Rare Books,£8.29
All About Acol - Being All You Need to Know About the Acol System of Contract Bridge,by Ben Cohen,Rare Books,£8.29
Practical Handyman Vol 2,by E. Molly,Rare Books,£8.29
The Story of Fulfilled Prophecy,by Justine Glass,Rare Books,£8.99
Macaulay's Essay on Lord Clive,by John Downie,Rare Books,£9.99
The Young Duke,by Benjamin Disraeli,Rare Books,£15.99
Shop Manual for Vauxhall Model E and Bedford Model CA Group Six Electrical and Ignition,by Anon,Rare Books,£4.99
Shop Manual for Vauxhall Model E and Bedford Model CA Group Seven Body,by Anon,Rare Books,£4.99
The Art of Thomas Hardy,by Lionel Johnson,Rare Books,£21.89
The King's English,by H. W. and F. G.Fowler,Rare Books,£14.19
Feng Shui,by E. J. Eitel,Rare Books,£4.49
If You Must Play Golf,by Patrick Smartt,Rare Books,£8.19
The Principle of Relativity,by E. Cunningham,Rare Books,£11.99
The Affluent Society.,by John Kenneth Galbraith,Rare Books,£11.89
Handling Sailing Boats According to Uffa.,by Uffa Fox,Rare Books,£12.29
The Science Reader's Companion,by G.E.Speck (Ed.),Rare Books,£17.19
The Complete Book of The Model Aeroplane,by Norman G.Taylor,Rare Books,£14.29
Bach: The Historical Approach,by Charles Sanford Terry,Rare Books,£14.59
Handbook of Bacteriological Technique,by F. J Baker,Rare Books,£15.69
Craft Work For Juniors,by Alec Mayland,Rare Books,£5.39
General Woodworking,by William H. Johnson,Rare Books,£13.59
Writing on the Wall: The Campaign for Commonsense Business,by Geoff Burch,Rare Books,£4.29
Electricity in the Service of Man,by Sydney G. Starling,Rare Books,£11.99
Romance of Engineering,by A.D. Merriman,Rare Books,£9.99
Law of Collisions on Land,by Richard Owen Roberts,Rare Books,£15.29
Radio and Television Servicing: 1967-68 Models,by J. Harris (Ed.),Rare Books,£9.99
Unit Stock and Store Control,by Herbert Dennett,Rare Books,£11.99
Letters To Egbert From His Uncle Hereward,by None stated,Rare Books,£7.49
The Anatomy of Drama,by Marjorie Boulton,Rare Books,£7.69
The Right Way to Improve Your English,by John Ernest Metcalfe,Rare Books,£8.09
An Outline Of Mediaeval Architecture,by J. A.Davison,Rare Books,£9.39
Boy Scouts,by E E Reynolds,Rare Books,£6.39
Etiquette,by Bernice Smith,Rare Books,£5.99
Education for the Nation,by Richard Aldrich,Rare Books,£5.49
Smithsonian Contributions to Astrophysics Vol 8 No 4 The Velocity of Faint Meteors,by Gerald S. Hawkins et al,Rare Books,£7.09
Smithsonian Contributions to Astrophysics Vol 4 No 1 catalog of hourly meteor rates,by Charles P. Olivier,Rare Books,£4.59
"Smithsonian Contributions To Astrophysics Vol 3 , Number 2 Catalog of Meteor Radiants",by Gerald S. Hawkins,Rare Books,£4.29
Smithsonian Contributions to Astrophysics Vol 4 No 5 A Criterion for the Mode of Ablation in Stone Meteors,by Allan F. Cook,Rare Books,£6.79
Smithsonian Contributions to Astrophysics Vol 5 No 1 the Meteoric Head Echo,by Allan F. Cook and Gerald S. Hawkins,Rare Books,£6.79
"Sampling Dust from the Stratosphere: Smithsonian Contributions to Astrophysics, V5, No. 10 -",by Paul W. Hodge,Rare Books,£7.09
